date,open,high,low,close,volume
2023-12-25,0.08629,0.0908,0.08536,0.09015,156864139.0
2023-12-26,0.09012,0.09197,0.08258,0.088,179180104.0
2023-12-27,0.08801,0.09497,0.088,0.09429,215664501.0
2023-12-28,0.0943,0.09542,0.089,0.0902,105653207.0
2023-12-29,0.09015,0.09159,0.08627,0.08822,104115339.0
2023-12-30,0.08821,0.08905,0.085,0.08801,67387212.0
2023-12-31,0.08802,0.08892,0.0846,0.08631,77960952.0
2024-01-01,0.08632,0.08986,0.08511,0.08975,78511898.0
2024-01-02,0.08975,0.09179,0.08659,0.08758,116321719.0
2024-01-03,0.08756,0.0902,0.075,0.08054,272991855.0
2024-01-04,0.08053,0.08286,0.0792,0.08172,102942358.0
2024-01-05,0.08175,0.08232,0.0769,0.0799,100969341.0
2024-01-06,0.07991,0.07991,0.0759,0.07843,90095722.0
2024-01-07,0.07843,0.08231,0.0744,0.07525,85625551.0
2024-01-08,0.07521,0.07767,0.06973,0.07747,204358951.0
2024-01-09,0.07748,0.07786,0.07247,0.07509,116836788.0
2024-01-10,0.07511,0.08084,0.07215,0.07963,121209081.0
2024-01-11,0.07966,0.08412,0.07921,0.08234,164149586.0
2024-01-12,0.08234,0.08409,0.0765,0.07939,153320916.0
2024-01-13,0.07945,0.08811,0.07772,0.08712,289204609.0
2024-01-14,0.08708,0.08828,0.08304,0.0833,146301755.0
2024-01-15,0.08331,0.09315,0.08328,0.0896,281218314.0
2024-01-16,0.0896,0.10981,0.0891,0.10322,936280489.0
2024-01-17,0.10322,0.1119,0.09978,0.10005,619990127.0
2024-01-18,0.10006,0.10428,0.0931,0.09336,386282099.0
2024-01-19,0.09337,0.09349,0.08575,0.0897,354384578.0
2024-01-20,0.08972,0.1064,0.08835,0.1041,632122565.0
2024-01-21,0.10414,0.10743,0.09692,0.09699,389086411.0
2024-01-22,0.09699,0.09744,0.09088,0.09282,338510997.0
2024-01-23,0.0928,0.10124,0.09101,0.10073,574650063.0
2024-01-24,0.10073,0.10225,0.09405,0.09707,336648538.0
2024-01-25,0.09707,0.1099,0.09622,0.10772,621829324.0
2024-01-26,0.10772,0.11637,0.10756,0.10846,552073734.0
2024-01-27,0.10844,0.11419,0.10565,0.11195,258187375.0
2024-01-28,0.11195,0.1134,0.103,0.10325,243322999.0
2024-01-29,0.10326,0.1093,0.103,0.10595,223169057.0
2024-01-30,0.10593,0.10697,0.10106,0.10184,199380717.0
2024-01-31,0.10183,0.10231,0.0973,0.09983,211964275.0
2024-02-01,0.09984,0.10452,0.09768,0.10449,272746827.0
2024-02-02,0.10449,0.10459,0.10019,0.10222,134999630.0
2024-02-03,0.10222,0.10598,0.10036,0.1043,156672444.0
2024-02-04,0.1043,0.1043,0.09984,0.1005,124142644.0
2024-02-05,0.10049,0.10157,0.09754,0.09934,116212583.0
2024-02-06,0.09932,0.1025,0.09893,0.09998,151769705.0
2024-02-07,0.10001,0.10276,0.09811,0.10192,143741853.0
2024-02-08,0.10191,0.10266,0.10015,0.10054,89522952.0
2024-02-09,0.10056,0.10376,0.10021,0.10344,130443870.0
2024-02-10,0.10341,0.10469,0.10041,0.10141,76054694.0
2024-02-11,0.1014,0.1024,0.09941,0.10031,75155111.0
2024-02-12,0.10031,0.10244,0.09824,0.10167,138035702.0
2024-02-13,0.10168,0.10244,0.0976,0.09941,138671212.0
2024-02-14,0.09938,0.10579,0.09853,0.10408,154056518.0
2024-02-15,0.10408,0.10829,0.10303,0.10799,239049779.0
2024-02-16,0.108,0.12,0.10604,0.11799,299368038.0
2024-02-17,0.11798,0.11812,0.11133,0.1133,248761049.0
2024-02-18,0.11333,0.1162,0.11071,0.11384,123024630.0
2024-02-19,0.11385,0.12399,0.11272,0.12163,227227263.0
2024-02-20,0.12163,0.127,0.11391,0.12549,349730590.0
2024-02-21,0.1255,0.1279,0.11594,0.11951,221129972.0
2024-02-22,0.11951,0.13495,0.11633,0.12719,349866383.0
2024-02-23,0.12719,0.13255,0.12301,0.12392,155812262.0
2024-02-24,0.12391,0.12784,0.122,0.12606,98772615.0
2024-02-25,0.12608,0.12974,0.125,0.12619,118059156.0
2024-02-26,0.12617,0.13947,0.125,0.13837,249367400.0
